127.0.0.1 - - [24/May/2021:13:40:02 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [24/May/2021:14:16:53 +0530] "GET /foodmanagement/view_donar_request.jsp HTTP/1.1" 200 8493
0:0:0:0:0:0:0:1 - - [24/May/2021:14:19:55 +0530] "GET /foodmanagement/help.jsp HTTP/1.1" 200 4822
0:0:0:0:0:0:0:1 - - [24/May/2021:14:19:55 +0530] "GET /foodmanagement/css/icomoon.css HTTP/1.1" 404 789
0:0:0:0:0:0:0:1 - - [24/May/2021:14:19:55 +0530] "GET /foodmanagement/css/themify-icons.css HTTP/1.1" 404 795
0:0:0:0:0:0:0:1 - - [24/May/2021:14:19:55 +0530] "GET /foodmanagement/css/animate.css HTTP/1.1" 200 73008
0:0:0:0:0:0:0:1 - - [24/May/2021:14:19:55 +0530] "GET /foodmanagement/css/glyphicon.css HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [24/May/2021:14:19:55 +0530] "GET /open-iconic/svg/phone.svg HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [24/May/2021:14:19:56 +0530] "GET /open-iconic/svg/phone.svg HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [24/May/2021:14:21:55 +0530] "GET /foodmanagement/admin_login.jsp HTTP/1.1" 200 4971
0:0:0:0:0:0:0:1 - - [24/May/2021:14:22:20 +0530] "GET /foodmanagement/donar_login.jsp HTTP/1.1" 200 5084
0:0:0:0:0:0:0:1 - - [24/May/2021:14:23:48 +0530] "POST /foodmanagement/donar_login_action.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:23:49 +0530] "GET /foodmanagement/donar_home.jsp HTTP/1.1" 200 6555
0:0:0:0:0:0:0:1 - - [24/May/2021:14:25:37 +0530] "GET /foodmanagement/donar_home.jsp HTTP/1.1" 200 6579
0:0:0:0:0:0:0:1 - - [24/May/2021:14:25:39 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:26:24 +0530] "POST /foodmanagement/food_details.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:26:24 +0530] "GET /foodmanagement/donar_home.jsp?id2=LAxmi HTTP/1.1" 200 6727
0:0:0:0:0:0:0:1 - - [24/May/2021:14:37:44 +0530] "GET /foodmanagement/donar_status.jsp HTTP/1.1" 200 4906
0:0:0:0:0:0:0:1 - - [24/May/2021:14:38:39 +0530] "GET /foodmanagement/donar_home.jsp HTTP/1.1" 200 6579
0:0:0:0:0:0:0:1 - - [24/May/2021:14:38:43 +0530] "GET /foodmanagement/donar_login.jsp HTTP/1.1" 200 5084
0:0:0:0:0:0:0:1 - - [24/May/2021:14:38:46 +0530] "GET /foodmanagement/admin_login.jsp HTTP/1.1" 200 4971
0:0:0:0:0:0:0:1 - - [24/May/2021:14:38:52 +0530] "POST /foodmanagement/admin_login_action.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:38:52 +0530] "GET /foodmanagement/admin_home.jsp HTTP/1.1" 200 4379
0:0:0:0:0:0:0:1 - - [24/May/2021:14:38:57 +0530] "GET /foodmanagement/view_agent.jsp HTTP/1.1" 200 4615
0:0:0:0:0:0:0:1 - - [24/May/2021:14:39:01 +0530] "GET /foodmanagement/view_orph.jsp HTTP/1.1" 200 6209
0:0:0:0:0:0:0:1 - - [24/May/2021:14:41:31 +0530] "GET /foodmanagement/view_donar_request.jsp HTTP/1.1" 200 9140
0:0:0:0:0:0:0:1 - - [24/May/2021:14:41:56 +0530] "GET /foodmanagement/admin_login.jsp HTTP/1.1" 200 4971
0:0:0:0:0:0:0:1 - - [24/May/2021:14:42:00 +0530] "GET /foodmanagement/donar_login.jsp HTTP/1.1" 200 5084
0:0:0:0:0:0:0:1 - - [24/May/2021:14:42:13 +0530] "POST /foodmanagement/donar_login_action.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:42:13 +0530] "GET /foodmanagement/donar_login.jsp?id1=Santhoshi HTTP/1.1" 200 5221
0:0:0:0:0:0:0:1 - - [24/May/2021:14:42:21 +0530] "POST /foodmanagement/donar_login_action.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:42:21 +0530] "GET /foodmanagement/donar_home.jsp HTTP/1.1" 200 6579
0:0:0:0:0:0:0:1 - - [24/May/2021:14:42:24 +0530] "GET /foodmanagement/donar_status.jsp HTTP/1.1" 200 4906
0:0:0:0:0:0:0:1 - - [24/May/2021:14:42:37 +0530] "POST /foodmanagement/view_status.jsp HTTP/1.1" 200 6030
0:0:0:0:0:0:0:1 - - [24/May/2021:14:43:08 +0530] "POST /foodmanagement/view_status.jsp HTTP/1.1" 200 6030
0:0:0:0:0:0:0:1 - - [24/May/2021:14:43:53 +0530] "GET /foodmanagement/donar_home.jsp HTTP/1.1" 200 6579
0:0:0:0:0:0:0:1 - - [24/May/2021:14:51:04 +0530] "GET /foodmanagement/donar_login.jsp HTTP/1.1" 200 5084
0:0:0:0:0:0:0:1 - - [24/May/2021:14:51:08 +0530] "GET /foodmanagement/agent_login.jsp HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [24/May/2021:14:51:15 +0530] "POST /foodmanagement/agent_login_action.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:51:15 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9095
0:0:0:0:0:0:0:1 - - [24/May/2021:14:55:33 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9191
0:0:0:0:0:0:0:1 - - [24/May/2021:14:55:34 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:56:35 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9347
0:0:0:0:0:0:0:1 - - [24/May/2021:14:56:36 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:57:09 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9503
0:0:0:0:0:0:0:1 - - [24/May/2021:14:57:09 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:58:47 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9558
0:0:0:0:0:0:0:1 - - [24/May/2021:14:58:47 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:14:58:52 +0530] "GET /foodmanagement/view_donar_request.jsp HTTP/1.1" 200 9140
0:0:0:0:0:0:0:1 - - [24/May/2021:15:02:42 +0530] "GET /foodmanagement/view_donar_request.jsp HTTP/1.1" 200 9140
0:0:0:0:0:0:0:1 - - [24/May/2021:15:02:43 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:02:56 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9551
0:0:0:0:0:0:0:1 - - [24/May/2021:15:02:56 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:02:59 +0530] "GET /foodmanagement/view_status.jsp HTTP/1.1" 200 6030
0:0:0:0:0:0:0:1 - - [24/May/2021:15:03:46 +0530] "GET /foodmanagement/view_status.jsp HTTP/1.1" 200 6030
0:0:0:0:0:0:0:1 - - [24/May/2021:15:03:46 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:03:51 +0530] "GET /foodmanagement/donar_status.jsp HTTP/1.1" 200 4640
0:0:0:0:0:0:0:1 - - [24/May/2021:15:03:58 +0530] "POST /foodmanagement/view_status.jsp HTTP/1.1" 200 6030
0:0:0:0:0:0:0:1 - - [24/May/2021:15:04:10 +0530] "GET /foodmanagement/donar_login.jsp HTTP/1.1" 200 5084
0:0:0:0:0:0:0:1 - - [24/May/2021:15:04:15 +0530] "GET /foodmanagement/agent_login.jsp HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [24/May/2021:15:04:22 +0530] "POST /foodmanagement/agent_login_action.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:04:22 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9563
0:0:0:0:0:0:0:1 - - [24/May/2021:15:04:25 +0530] "GET /foodmanagement/view_status.jsp HTTP/1.1" 200 6030
0:0:0:0:0:0:0:1 - - [24/May/2021:15:07:40 +0530] "GET /foodmanagement/view_status.jsp HTTP/1.1" 200 6030
0:0:0:0:0:0:0:1 - - [24/May/2021:15:07:41 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:08:08 +0530] "GET /foodmanagement/view_status.jsp HTTP/1.1" 200 6030
0:0:0:0:0:0:0:1 - - [24/May/2021:15:08:09 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:08:12 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9564
0:0:0:0:0:0:0:1 - - [24/May/2021:15:08:12 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:08:21 +0530] "GET /foodmanagement/agent_status.jsp HTTP/1.1" 500 2469
0:0:0:0:0:0:0:1 - - [24/May/2021:15:09:18 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9564
0:0:0:0:0:0:0:1 - - [24/May/2021:15:09:19 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:09:21 +0530] "GET /foodmanagement/agent_status.jsp HTTP/1.1" 200 4936
0:0:0:0:0:0:0:1 - - [24/May/2021:15:10:50 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9564
0:0:0:0:0:0:0:1 - - [24/May/2021:15:10:51 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:10:54 +0530] "GET /foodmanagement/agent_status.jsp HTTP/1.1" 200 6824
0:0:0:0:0:0:0:1 - - [24/May/2021:15:11:20 +0530] "GET /foodmanagement/agent_status.jsp HTTP/1.1" 200 6823
0:0:0:0:0:0:0:1 - - [24/May/2021:15:11:21 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:11:59 +0530] "GET /foodmanagement/agent_status.jsp HTTP/1.1" 200 6823
0:0:0:0:0:0:0:1 - - [24/May/2021:15:11:59 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:14:59 +0530] "GET /foodmanagement/agent_status.jsp HTTP/1.1" 200 6823
0:0:0:0:0:0:0:1 - - [24/May/2021:15:15:00 +0530] "GET /foodmanagement/images/img_bg_1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/May/2021:15:15:04 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9560
0:0:0:0:0:0:0:1 - - [24/May/2021:15:15:24 +0530] "GET /foodmanagement/agent_status.jsp HTTP/1.1" 200 6830
0:0:0:0:0:0:0:1 - - [24/May/2021:15:15:26 +0530] "GET /foodmanagement/agent_status.jsp HTTP/1.1" 200 6830
0:0:0:0:0:0:0:1 - - [24/May/2021:15:16:23 +0530] "GET /foodmanagement/agent_home.jsp HTTP/1.1" 200 9560
